contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1L2/3->HVAL2/3) - (V1L2/3->HVAL5),-0.0015181559033041055,-0.7339429042794189,0.4629835368091941,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.5642611854862053
(V1L2/3->HVAL2/3) - (HVAL2/3->V1L2/3),-0.008339381519451287,-5.41945581778656,5.97807211434195e-08,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,5.828620311483402e-07
(V1L2/3->HVAL2/3) - (HVAL2/3->V1L5),-0.006115402158578411,-4.025239821536372,5.691727946041209e-05,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.00023366041041642858
(V1L2/3->HVAL2/3) - (HVAL2/3->HVAL2/3),-0.005539577263949448,-3.509366328932385,0.0004491757765615708,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0014014284228721008
(V1L2/3->HVAL2/3) - (HVAL2/3->HVAL4),-0.0072405546894455785,-4.247287557010378,2.163741724305857e-05,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,9.927756146815108e-05
(V1L2/3->HVAL2/3) - (HVAL2/3->HVAL5),-0.005873289254650112,-3.8064492723060104,0.00014097619171239706,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0004998246797075895
(V1L2/3->HVAL2/3) - (HVAL4->HVAL2/3),-0.004364863314315925,-2.3997116708356434,0.01640799031063297,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.03367955905866768
(V1L2/3->HVAL2/3) - (HVAL5->HVAL2/3),-0.008089563646531359,-5.059234808574349,4.2094225475795174e-07,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,2.9848632610109306e-06
(V1L2/3->HVAL2/3) - (HVAL5->HVAL5),-0.004835336670918157,-3.108422226863934,0.0018808914282266685,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0054336863482103755
(V1L2/3->HVAL5) - (HVAL2/3->V1L2/3),-0.006821225616147182,-3.8240357604324844,0.00013128486075290795,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0004876294827965153
(V1L2/3->HVAL5) - (HVAL2/3->V1L5),-0.0045972462552743044,-2.6017770856104865,0.009274211231061204,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.020668242172079253
(V1L2/3->HVAL5) - (HVAL2/3->HVAL2/3),-0.004021421360645342,-2.2118063840425526,0.026980045821618056,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.052611089352155214
(V1L2/3->HVAL5) - (HVAL2/3->HVAL4),-0.005722398786141472,-2.9668614460127563,0.003008565035747284,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.007822269092942938
(V1L2/3->HVAL5) - (HVAL2/3->HVAL5),-0.004355133351346007,-2.4365714142713544,0.01482724135785774,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.03212568960869177
(V1L2/3->HVAL5) - (HVAL4->HVAL2/3),-0.002846707411011819,-1.4020583500139192,0.16089782309988532,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.24134673464982798
